Episode,Step,X,Y,Reward,Done
6,90,4,1,-0.008,false
6,91,4,0,0.24,false
6,92,4,0,-0.008,false
6,93,4,0,-0.008,false
6,94,4,0,-0.008,false
6,95,4,0,-0.008,false
6,96,3,0,0.21,false
6,97,4,0,0.24,false
6,98,4,0,-0.008,false
6,99,3,0,0.21,false
7,0,1,0,0.15,false
7,1,1,0,-0.008,false
7,2,1,0,-0.008,false
7,3,2,0,0.18,false
7,4,2,1,0.21,false
7,5,2,1,-0.008,false
7,6,2,1,-0.008,false
7,7,2,1,-0.008,false
7,8,1,1,0.18,false
7,9,0,1,0.15,false
7,10,0,1,-0.008,false
7,11,1,1,0.18,false
7,12,2,1,0.21,false
7,13,2,0,0.18,false
7,14,2,1,0.21,false
7,15,1,1,0.18,false
7,16,0,1,0.15,false
7,17,1,1,0.18,false
7,18,2,1,0.21,false
7,19,2,0,0.18,false
7,20,2,1,0.21,false
7,21,2,1,-0.008,false
7,22,1,1,0.18,false
7,23,2,1,0.21,false
7,24,2,0,0.18,false
7,25,2,1,0.21,false
7,26,2,0,0.18,false
7,27,3,0,0.21,false
7,28,2,0,0.18,false
7,29,1,0,0.15,false
7,30,0,0,0.12,false
7,31,0,0,-0.008,false
7,32,0,0,-0.008,false
7,33,1,0,0.15,false
7,34,2,0,0.18,false
7,35,1,0,0.15,false
7,36,2,0,0.18,false
7,37,3,0,0.21,false
7,38,3,0,-0.008,false
7,39,3,0,-0.008,false
7,40,2,0,0.18,false
7,41,2,0,-0.008,false
7,42,3,0,0.21,false
7,43,4,0,0.24,false
7,44,4,1,0.27,false
7,45,4,1,-0.008,false
7,46,4,1,-0.008,false
7,47,4,1,-0.008,false
7,48,4,1,-0.008,false
7,49,4,2,-0.15,false
7,50,4,3,0.33,false
7,51,4,4,1,true
8,0,0,0,-0.008,false
8,1,1,0,0.15,false
8,2,1,1,0.18,false
8,3,1,1,-0.008,false
8,4,1,1,-0.008,false
8,5,2,1,0.21,false
8,6,2,1,-0.008,false
8,7,2,1,-0.008,false
8,8,2,1,-0.008,false
8,9,1,1,0.18,false
8,10,2,1,0.21,false
8,11,2,0,0.18,false
8,12,3,0,0.21,false
8,13,4,0,0.24,false
8,14,4,0,-0.008,false
8,15,4,0,-0.008,false
8,16,4,0,-0.008,false
8,17,4,1,0.27,false
8,18,4,1,-0.008,false
8,19,4,1,-0.008,false
8,20,4,1,-0.008,false
8,21,4,1,-0.008,false
8,22,4,1,-0.008,false
8,23,4,1,-0.008,false
8,24,4,0,0.24,false
8,25,3,0,0.21,false
8,26,2,0,0.18,false
8,27,1,0,0.15,false
8,28,2,0,0.18,false
8,29,3,0,0.21,false
8,30,4,0,0.24,false
8,31,3,0,0.21,false
8,32,3,0,-0.008,false
8,33,4,0,0.24,false
8,34,4,0,-0.008,false
8,35,4,0,-0.008,false
8,36,4,1,0.27,false
8,37,4,1,-0.008,false
8,38,4,1,-0.008,false
8,39,4,1,-0.008,false
8,40,4,1,-0.008,false
8,41,4,1,-0.008,false
8,42,4,1,-0.008,false
8,43,4,1,-0.008,false
8,44,4,2,-0.15,false
8,45,4,1,0.27,false
8,46,4,1,-0.008,false
8,47,4,1,-0.008,false
8,48,4,1,-0.008,false
8,49,4,0,0.24,false
8,50,4,0,-0.008,false
8,51,4,1,0.27,false
8,52,4,2,-0.15,false
8,53,4,2,-0.008,false
8,54,4,2,-0.008,false
8,55,4,2,-0.008,false
8,56,4,2,-0.008,false
8,57,4,2,-0.008,false
8,58,3,2,0.27,false
8,59,4,2,-0.15,false
8,60,4,1,0.27,false
8,61,4,0,0.24,false
8,62,4,0,-0.008,false
8,63,4,0,-0.008,false
8,64,4,1,0.27,false
8,65,4,1,-0.008,false
8,66,4,1,-0.008,false
8,67,4,1,-0.008,false
8,68,4,1,-0.008,false
8,69,4,0,0.24,false
8,70,4,0,-0.008,false
8,71,4,0,-0.008,false
8,72,4,0,-0.008,false
8,73,4,0,-0.008,false
8,74,4,1,0.27,false
8,75,4,1,-0.008,false
8,76,4,1,-0.008,false
8,77,4,1,-0.008,false
8,78,4,2,-0.15,false
8,79,4,2,-0.008,false
8,80,4,2,-0.008,false
8,81,4,2,-0.008,false
8,82,4,3,0.33,false
8,83,3,3,-0.15,false
8,84,4,3,0.33,false
8,85,3,3,-0.15,false
8,86,4,3,0.33,false
8,87,4,3,-0.008,false
8,88,4,3,-0.008,false
8,89,4,3,-0.008,false
8,90,4,3,-0.008,false
8,91,4,3,-0.008,false
8,92,3,3,-0.15,false
8,93,2,3,-0.15,false
8,94,2,3,-0.008,false
8,95,2,4,0.3,false
8,96,3,4,0.33,false
8,97,4,4,1,true
9,0,0,0,-0.008,false
9,1,1,0,0.15,false
9,2,2,0,0.18,false
9,3,3,0,0.21,false
9,4,2,0,0.18,false
9,5,2,1,0.21,false
9,6,2,1,-0.008,false
9,7,2,1,-0.008,false
9,8,2,1,-0.008,false
9,9,1,1,0.18,false
9,10,2,1,0.21,false
9,11,2,1,-0.008,false
9,12,2,0,0.18,false
9,13,2,1,0.21,false
9,14,2,1,-0.008,false
9,15,2,1,-0.008,false
9,16,1,1,0.18,false
9,17,0,1,0.15,false
9,18,1,1,0.18,false
9,19,1,0,0.15,false
9,20,2,0,0.18,false
9,21,3,0,0.21,false
9,22,4,0,0.24,false
9,23,4,0,-0.008,false
9,24,4,0,-0.008,false
9,25,4,0,-0.008,false
9,26,4,0,-0.008,false
9,27,4,0,-0.008,false
9,28,4,0,-0.008,false
9,29,4,0,-0.008,false
9,30,3,0,0.21,false
9,31,4,0,0.24,false
9,32,4,0,-0.008,false
9,33,4,1,0.27,false
9,34,4,1,-0.008,false
9,35,4,1,-0.008,false
9,36,4,0,0.24,false
9,37,4,0,-0.008,false
9,38,4,0,-0.008,false
9,39,4,0,-0.008,false
9,40,4,1,0.27,false
9,41,4,1,-0.008,false
9,42,4,1,-0.008,false
9,43,4,1,-0.008,false
9,44,4,2,-0.15,false
9,45,4,1,0.27,false
9,46,4,1,-0.008,false
9,47,4,1,-0.008,false
9,48,4,1,-0.008,false
9,49,4,1,-0.008,false
9,50,4,2,-0.15,false
9,51,4,1,0.27,false
9,52,4,1,-0.008,false
9,53,4,0,0.24,false
9,54,4,0,-0.008,false
9,55,4,0,-0.008,false
9,56,4,0,-0.008,false
9,57,4,0,-0.008,false
9,58,4,1,0.27,false
9,59,4,1,-0.008,false
9,60,4,1,-0.008,false
9,61,4,1,-0.008,false
9,62,4,1,-0.008,false
9,63,4,1,-0.008,false
9,64,4,1,-0.008,false
9,65,4,0,0.24,false
9,66,4,1,0.27,false
9,67,4,1,-0.008,false
9,68,4,1,-0.008,false
9,69,4,2,-0.15,false
9,70,4,3,0.33,false
9,71,4,2,-0.15,false
9,72,4,2,-0.008,false
9,73,4,2,-0.008,false
9,74,4,2,-0.008,false
9,75,4,2,-0.008,false
9,76,4,2,-0.008,false
9,77,4,2,-0.008,false
9,78,3,2,0.27,false
9,79,4,2,-0.15,false
9,80,4,2,-0.008,false
9,81,4,2,-0.008,false
9,82,4,2,-0.008,false
9,83,4,2,-0.008,false
9,84,4,1,0.27,false
9,85,4,1,-0.008,false
9,86,4,1,-0.008,false
9,87,4,1,-0.008,false
9,88,4,1,-0.008,false
9,89,4,1,-0.008,false
9,90,4,1,-0.008,false
9,91,4,1,-0.008,false
9,92,4,1,-0.008,false
9,93,4,1,-0.008,false
9,94,4,1,-0.008,false
9,95,4,0,0.24,false
9,96,3,0,0.21,false
9,97,3,0,-0.008,false
9,98,4,0,0.24,false
9,99,4,0,-0.008,false
10,0,1,0,0.15,false
10,1,1,0,-0.008,false
10,2,2,0,0.18,false
10,3,2,1,0.21,false
10,4,2,1,-0.008,false
10,5,2,0,0.18,false
10,6,3,0,0.21,false
10,7,3,0,-0.008,false
10,8,2,0,0.18,false
10,9,2,1,0.21,false
10,10,2,1,-0.008,false
10,11,2,1,-0.008,false
10,12,2,1,-0.008,false
10,13,2,1,-0.008,false
10,14,2,1,-0.008,false
10,15,2,1,-0.008,false
10,16,2,1,-0.008,false
10,17,2,1,-0.008,false
10,18,2,1,-0.008,false
10,19,2,1,-0.008,false
10,20,2,1,-0.008,false
10,21,2,1,-0.008,false
10,22,2,1,-0.008,false
10,23,2,1,-0.008,false
10,24,2,0,0.18,false
10,25,1,0,0.15,false
10,26,2,0,0.18,false
10,27,3,0,0.21,false
10,28,2,0,0.18,false
10,29,3,0,0.21,false
10,30,3,0,-0.008,false
10,31,4,0,0.24,false
10,32,3,0,0.21,false
10,33,4,0,0.24,false
10,34,4,0,-0.008,false
10,35,4,0,-0.008,false
10,36,4,0,-0.008,false
10,37,4,0,-0.008,false
10,38,4,0,-0.008,false
10,39,4,0,-0.008,false
10,40,4,0,-0.008,false
10,41,4,0,-0.008,false
10,42,4,1,0.27,false
10,43,4,1,-0.008,false
10,44,4,1,-0.008,false
10,45,4,1,-0.008,false
10,46,4,1,-0.008,false
10,47,4,1,-0.008,false
10,48,4,1,-0.008,false
10,49,4,1,-0.008,false
10,50,4,1,-0.008,false
10,51,4,1,-0.008,false
10,52,4,1,-0.008,false
10,53,4,1,-0.008,false
10,54,4,1,-0.008,false
10,55,4,1,-0.008,false
10,56,4,1,-0.008,false
10,57,4,0,0.24,false
10,58,3,0,0.21,false
10,59,2,0,0.18,false
10,60,3,0,0.21,false
10,61,3,0,-0.008,false
10,62,4,0,0.24,false
10,63,4,0,-0.008,false
10,64,4,0,-0.008,false
10,65,4,0,-0.008,false
10,66,4,0,-0.008,false
10,67,4,0,-0.008,false
10,68,4,0,-0.008,false
10,69,3,0,0.21,false
10,70,2,0,0.18,false
10,71,3,0,0.21,false
10,72,4,0,0.24,false
10,73,4,0,-0.008,false
10,74,4,0,-0.008,false
10,75,4,0,-0.008,false
10,76,3,0,0.21,false
10,77,3,0,-0.008,false
10,78,4,0,0.24,false
10,79,4,0,-0.008,false
10,80,4,0,-0.008,false
10,81,4,1,0.27,false
10,82,4,1,-0.008,false
10,83,4,1,-0.008,false
10,84,4,1,-0.008,false
10,85,4,1,-0.008,false
10,86,4,1,-0.008,false
10,87,4,1,-0.008,false
10,88,4,1,-0.008,false
10,89,4,1,-0.008,false
10,90,4,1,-0.008,false
10,91,4,0,0.24,false
10,92,4,0,-0.008,false
10,93,4,1,0.27,false
10,94,4,0,0.24,false
10,95,4,0,-0.008,false
10,96,4,0,-0.008,false
10,97,4,0,-0.008,false
10,98,4,0,-0.008,false
10,99,4,0,-0.008,false
11,0,1,0,0.15,false
11,1,1,0,-0.008,false
11,2,1,1,0.18,false
11,3,0,1,0.15,false
11,4,0,1,-0.008,false
11,5,0,0,0.12,false
11,6,0,0,-0.008,false
11,7,0,0,-0.008,false
11,8,1,0,0.15,false
11,9,2,0,0.18,false
11,10,3,0,0.21,false
11,11,4,0,0.24,false
11,12,4,0,-0.008,false
11,13,3,0,0.21,false
11,14,3,0,-0.008,false
11,15,4,0,0.24,false
11,16,4,0,-0.008,false
11,17,4,0,-0.008,false
11,18,4,1,0.27,false
11,19,4,1,-0.008,false
11,20,4,0,0.24,false
11,21,4,0,-0.008,false
11,22,4,0,-0.008,false
11,23,4,0,-0.008,false
11,24,4,0,-0.008,false
11,25,4,0,-0.008,false
11,26,4,1,0.27,false
11,27,4,1,-0.008,false
11,28,4,1,-0.008,false
11,29,4,1,-0.008,false
11,30,4,1,-0.008,false
11,31,4,0,0.24,false
11,32,4,0,-0.008,false
11,33,4,0,-0.008,false
11,34,4,0,-0.008,false
11,35,4,0,-0.008,false
11,36,4,0,-0.008,false
11,37,4,0,-0.008,false
11,38,4,0,-0.008,false
11,39,4,0,-0.008,false
11,40,4,1,0.27,false
11,41,4,1,-0.008,false
11,42,4,1,-0.008,false
11,43,4,1,-0.008,false
11,44,4,1,-0.008,false
11,45,4,1,-0.008,false
11,46,4,1,-0.008,false
11,47,4,1,-0.008,false
11,48,4,1,-0.008,false
11,49,4,1,-0.008,false
11,50,4,1,-0.008,false
11,51,4,2,-0.15,false
11,52,4,2,-0.008,false
11,53,3,2,0.27,false
11,54,4,2,-0.15,false
11,55,4,2,-0.008,false
11,56,4,2,-0.008,false
11,57,3,2,0.27,false
11,58,3,3,-0.15,false
11,59,4,3,0.33,false
11,60,4,3,-0.008,false
11,61,4,3,-0.008,false
11,62,3,3,-0.15,false
11,63,4,3,0.33,false
11,64,4,3,-0.008,false
11,65,4,4,1,true
12,0,1,0,0.15,false
12,1,2,0,0.18,false
12,2,2,1,0.21,false
12,3,2,1,-0.008,false
12,4,1,1,0.18,false
12,5,1,1,-0.008,false
12,6,2,1,0.21,false
12,7,2,1,-0.008,false
12,8,2,1,-0.008,false
12,9,2,1,-0.008,false
12,10,1,1,0.18,false
12,11,0,1,0.15,false
12,12,1,1,0.18,false
12,13,2,1,0.21,false
12,14,2,0,0.18,false
12,15,3,0,0.21,false
12,16,3,0,-0.008,false
12,17,4,0,0.24,false
12,18,4,0,-0.008,false
12,19,4,0,-0.008,false
12,20,4,0,-0.008,false
12,21,4,1,0.27,false
12,22,4,0,0.24,false
12,23,4,0,-0.008,false
12,24,4,0,-0.008,false
12,25,4,0,-0.008,false
12,26,4,0,-0.008,false
12,27,3,0,0.21,false
12,28,4,0,0.24,false
12,29,4,1,0.27,false
12,30,4,1,-0.008,false
